favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
985,Twitter for iPhone,Campaigning with @mkstalin ji in Madurai earlier today https://t.co/Zpv5Chj7a7,,False,Sat May 07 17:36:09 +0000 2016,866,729001892324384768
24418,Twitter for iPhone,"Problem: 39 Indians dead; Govt on the mat, caught lying. 

Solution: Invent story on Congress &amp; Data Theft. 

Resul… https://t.co/Xw5KZL3OH1",,False,Thu Mar 22 04:44:25 +0000 2018,9862,976680979199819776
26867,Twitter for iPhone,Thousands of men and women stood up to be counted in the battle for justice and to protest the rising acts of viole… https://t.co/L3ZAp79aKW,,False,Fri Apr 13 04:18:30 +0000 2018,9496,984646988905025536
2969,Twitter for iPhone,"Best wishes on #NSUIFoundationDay.No matter hw hard the battle&amp;full of obstacles the road ahead:be always the voice of truth,justice&amp;freedom",,False,Sun Apr 09 06:52:58 +0000 2017,1636,850964737408028672
436,Twitter Web Client,"मोदीजी पूरी दुनिया घूमते है-लेकिन मैंने एक भी फोटो नहीं देखी जब मोदीजी किसी किसान के साथ,किसी मज़दूर या किसी बेरोज़गार युवक के साथ खड़े हों",,False,Wed Oct 07 07:56:17 +0000 2015,497,651667344788353024
362,Twitter Web Client,Looking forward to speaking at the Youth Congress National Convention to mark the 98th Birth Anniversary of Indiraji shortly,,False,Thu Nov 19 08:54:13 +0000 2015,359,667264603907227648
873,Twitter for iPhone,"Road Show begins from University Chouraha, Allahabad https://t.co/Dqv9Lb0oe3",,False,Thu Sep 15 06:39:48 +0000 2016,711,776309523266965504
757,Twitter for iPhone,At #ShakurBasti to meet families rendered homeless by the demolition drive https://t.co/4XYrE6gGiy,,False,Mon Dec 14 06:51:55 +0000 2015,730,676293522987679745
900,Twitter for iPhone,Wonderful darshan at Mumba Devi temple https://t.co/8hp3tr3Aj7,,False,Tue Apr 12 09:25:41 +0000 2016,795,719818764854792192
663,Twitter for iPhone,Make in India के बब्बर शेर के पीछे 5-10 बड़े उद्योगपतियों की शक्ति है,,False,Wed Apr 06 08:44:33 +0000 2016,670,717634083522609152
3146,Twitter for iPhone,A prayer for our times from one of the giants of our history. My tribute to Gurudev Rabindranath Tagore on his birt… https://t.co/Btv76JtmEG,,False,Sun May 07 04:51:03 +0000 2017,1567,861080915472031744
668,Twitter Web Client,"प्रधानमंत्री जी ने कहा था ""न खाऊंगा, न खाने दूँगा"", तो फिर आप खाने क्यों दे रहे हैं : राहुल गांधी",,False,Thu Jul 09 11:51:40 +0000 2015,855,619111676374204416
371,Twitter for iPhone,The Congress party took a stand in the Parl &amp;we decided that we won't let the PM take away the land of famers of this country:Rahul Gandhi,,False,Fri Jul 24 05:15:16 +0000 2015,408,624447733626220546
1274,Twitter for iPhone,Sad to learn of the untimely demise of Nirankari Baba Hardev Singhji.My heartfelt condolences to the Nirankari mission and all his followers,,False,Fri May 13 16:21:48 +0000 2016,1135,731157508673306624
16693,Twitter for iPhone,"""Among the major tasks before us, none is of greater importance for our strength and stability than the task of bui… https://t.co/gAeNEbTf85",,False,Thu Jan 11 04:51:06 +0000 2018,5157,951315507025625093
4625,Twitter for iPhone,"Thank you for your wishes, Ahmed Patel ji https://t.co/K0SEZjLNkU",,False,Sat Dec 16 14:48:53 +0000 2017,1139,942043859449561089
11584,Twitter for iPhone,"How the ""Master's Strokes"" have hurt India and given our economy a stroke. Op-ed @FT 
https://t.co/J25waWAeMP",,False,Wed Nov 08 05:35:11 +0000 2017,6305,928133780233076737
939,Twitter for iPhone,Extremely sad to learn of the passing away of veteran leader Shri AB Bardhan. His loss will be deeply mourned. My condolences to his family,,False,Sat Jan 02 17:26:58 +0000 2016,846,683338708217561089
852,Twitter for iPhone,Met farmers at the residence of Pradhan Smt Bindu Singh in village Ghorha https://t.co/eVIp925RM4,,False,Thu Apr 21 10:20:12 +0000 2016,717,723093972445478913
363,Twitter for iPhone,"'प्रधानमंत्री ने इलेक्शन के समय पूरे हिंदुस्तान को भरोसा दिया था-न मैं खाऊंगा,न खाने दूंगा- प्रधानमंत्री जी के शब्दों में वजन होना चाहिए'",RahulGandhi,False,Thu Jul 23 07:05:18 +0000 2015,413,624113038501638145
192,Twitter Web Client,@GeetSethi90 Thank you Geet,incgeet,False,Fri Jun 19 04:56:01 +0000 2015,153,611759316601671681
1644,Twitter for iPhone,"Thank you everyone for the kind wishes, I'm very touched by your concern. Am feeling much better now. I should be up &amp; about in a few days",,False,Tue May 17 14:41:52 +0000 2016,1112,732581907867656192
671,Twitter for iPhone,First the rape &amp; death of Delta Meghwal in Bikaner &amp; now this shocking &amp; inhuman thrashing of minor Dalit boys in Chittorgarh,RahulGandhi,False,Tue Apr 05 16:55:36 +0000 2016,859,717395273232703488
678,Twitter for iPhone,"After Wimbledon another great win for @MirzaSania and @mhingis, this time at the U.S.Open! Congratulations!",,False,Mon Sep 14 03:31:50 +0000 2015,618,643265876804808704
39935,Twitter for iPhone,"रुपया गया 73 पार
महँगाई मचाए हाहाकार

तेल-गैस में लगी है आग
बाजार में मची भागम-भाग

ओ 56 इंच सीने वाले 
कब तक चलेगा… https://t.co/YQzPWaK3oi",,False,Wed Oct 03 15:13:52 +0000 2018,12130,1047505018679689218
337,Twitter Web Client,"एक साल पहले नरेंद्र मोदी जी चुनाव जीते, आपको भी मालूम है की उन्होनें कितने वायदे किये थे !",,False,Wed Oct 07 07:34:10 +0000 2015,385,651661782696652800
587,Twitter Web Client,"""आगे भी अगर मेरी ज़रुरत पड़ी तो मैं इनके लिये दिन,महीने,साल और अपनी सारी ज़िंदगी देने को तैयार हूँ"" https://t.co/enMca5Qt1v",,False,Sat Jun 13 13:07:48 +0000 2015,509,609708749775736832
833,Twitter for iPhone,"On my way from Fursatganj to Amethi,stopped at Nigoha to inspect the new solar powered water supply system https://t.co/Y5oMtK3p9J",,False,Wed Dec 23 07:16:14 +0000 2015,656,679561131896082432
25590,Twitter for iPhone,"15 miners have been struggling for air in a flooded coal mine for two weeks. 

Meanwhile, PM struts about on Bogibe… https://t.co/Hpjd9C0D9e",,False,Wed Dec 26 06:25:38 +0000 2018,8563,1077812661847502848
29526,Twitter for iPhone,"My Nani is 93. She’s the kindest soul ever. This Holi weekend, I’m going to surprise her! I can’t wait to give her… https://t.co/oLe2rR7Y34",,False,Thu Mar 01 12:45:44 +0000 2018,6380,969191960723578882
1335,Twitter for iPhone,"Remembering Rajivji today, he touched the lives of so many as a leader, as a friend &amp; above all as a good human being (1/3)",,False,Sat May 21 07:11:57 +0000 2016,1069,733918233565233152
478,Twitter Web Client,"मैं कर्नाटक के किसानों से कहना चाहता हूँ,आप घबराये नहीं। कर्नाटक की कांग्रेस सरकार और @CMofKarnataka आपके के साथ है और आपकी पूरी मदद करेंगे।",,False,Sat Oct 10 09:21:49 +0000 2015,485,652776033700081665
39211,Twitter for iPhone,"Dear Trolls,

I apologise for my earlier tweet in which I stated Mr 56’s friend’s JV, received 4 Billion US$’s of “… https://t.co/zU5G751PyX",,False,Fri Jul 27 13:52:33 +0000 2018,13113,1022842177406291969
398,Twitter Web Client,We are proud of our sportspersons who have kept the tricolour flying high with their exemplary performances.(2/2),RahulGandhi,False,Sat Aug 29 04:36:44 +0000 2015,361,637484000408276992
1084,Twitter for iPhone,दिल्ली में आपने काम देखा वैसा काम UP में भी हो सकता है और ये काम कांग्रेस की सरकार ही कर सकती है! https://t.co/0fCjlKSmPU,,False,Sun Sep 11 13:09:34 +0000 2016,877,774958060355907585
2360,Twitter for iPhone,"लेकिन क्या TRS की सरकार छात्रों,किसानों,युवाओं,महिलाओं,पिछड़ों को लेकर चल रही है?या फिर सिर्फ ठेकेदारों और भू-माफिया को साथ लेकर चल रही है?",,False,Thu Jun 01 15:20:08 +0000 2017,1183,870298927697932289
1078,Twitter for iPhone,"आपने प्रधानमंत्री चुना लेकिन आपको सेल्फी लेने वाली मशीन मिल गई!
https://t.co/rmy3FG8tUK",,False,Tue Sep 20 13:37:33 +0000 2016,1049,778226594066239488
649,Twitter Web Client,"Rahul Gandhi talking to farmers at the site of the cancelled Mega Food Park project in Jagdishpur, Amethi http://t.co/VA69iZb0mm",,False,Mon May 18 08:05:46 +0000 2015,534,600210655803609089
364,Twitter for iPhone,"यहाँ बहुत सारे ऐसे लोग है जो हिंदुस्तान के लिए खड़े हैं, यहाँ के लोगों का दुःख समझने आया हूँ, उनकी बातें सुनने आया हूँ  #RGatLOC",,False,Wed Aug 26 06:47:01 +0000 2015,342,636429624746971136
3619,Twitter for iPhone,The work done by the UPA govt in Kashmir was destroyed in one month by Modiji. His policies have created space for Pakistan to misbehave,RahulGandhi,False,Wed Aug 16 12:24:33 +0000 2017,1781,897796217618309120
14175,Twitter for iPhone,"रघुराम राजन जी ने सरकार को बताया कि नोटबंदी से कोई फायदा नहीं होगा, ज़बरदस्त नुकसान होगा,मगर हमारे PM को मन की बात कहना पसंद है, सुनना नहीं",,False,Mon Sep 04 10:07:53 +0000 2017,4953,904647193692315648
15675,Twitter for iPhone,"मध्य प्रदेश का दौरा आज से आरंभ हो रहा है| आज, सागर जिले के देवरी, सिवनी जिले के बरघाट एवं मंडला जिले में जनसभाएं… https://t.co/CAlcGlasvT",,False,Fri Nov 16 04:46:20 +0000 2018,4188,1063292159724527617
893,Twitter Web Client,Sharing some photographs from the Padyatra today http://t.co/WZeZoDjhKD,,False,Fri May 15 11:14:28 +0000 2015,743,599170978871054336
519,Twitter for iPhone,Modiji is very good at making promises but bad at keeping those promises. Watch: https://t.co/uxxvaEoAXN,,False,Thu Sep 10 09:43:41 +0000 2015,794,641909902567436288
384,Twitter for iPhone,"UP में बदलाव चाहिये, विकास चाहिये।यहां विकास रुक गया है। युवाओं को रोज़गार चाहिये ताकि वह दूसरे प्रदेशों में नौकरी की तलाश में ना जाये",,False,Mon Nov 23 10:48:04 +0000 2015,394,668742805540372480
3040,Twitter for iPhone,हनुमान जयंती की आप सभी को हार्दिक शुभकामनाएं #HanumanJayanti,,False,Tue Apr 11 07:38:08 +0000 2017,1025,851700878889197568
378,Twitter for iPhone,"My deepest condolences on the passing away of Shri BK Handique, a veteran leader of the Congress Party(1/2)",,False,Sun Jul 26 13:11:14 +0000 2015,332,625292292589404161
543,Twitter for iPhone,The PM destroyed 6 years of our work.In one move he let Pak out of the cage we had forced them into.He gifted them a status equal to ours,,False,Wed Mar 02 12:12:43 +0000 2016,657,705002894500581376
